,pk,category,blog_url
372,9999,nonreligious-blogs,https://www.patheos.com/blogs/thegaytheistmanifesto
373,9999,nonreligious-blogs,https://www.patheos.com/blogs/thegraffitiwall
374,9999,nonreligious-blogs,https://www.patheos.com/blogs/theluckyones
375,9999,nonreligious-blogs,https://www.patheos.com/blogs/thinkingrationally
376,9999,nonreligious-blogs,https://www.patheos.com/blogs/tippling
377,9999,nonreligious-blogs,https://www.patheos.com/blogs/tokenskeptic
378,9999,nonreligious-blogs,https://www.patheos.com/blogs/transparentexpedition
379,9999,nonreligious-blogs,https://www.patheos.com/blogs/withoutacrystalball
380,9999,nonreligious-blogs,https://www.patheos.com/blogs/wwjtd
381,9999,pagan-blogs,https://www.patheos.com/blogs/adamantinemuse
382,9999,pagan-blogs,https://www.patheos.com/blogs/agora
383,9999,pagan-blogs,https://www.patheos.com/blogs/aidankelly
384,9999,pagan-blogs,https://www.patheos.com/blogs/askangus
385,9999,pagan-blogs,https://www.patheos.com/blogs/awaywiththewitch
386,9999,pagan-blogs,https://www.patheos.com/blogs/beneaththemoon
387,9999,pagan-blogs,https://www.patheos.com/blogs/betweentheshadows
388,9999,pagan-blogs,https://www.patheos.com/blogs/byathameandstang
389,9999,pagan-blogs,https://www.patheos.com/blogs/bythepalemoonlight
390,9999,pagan-blogs,https://www.patheos.com/blogs/cartomancer
391,9999,pagan-blogs,https://www.patheos.com/blogs/chargedbythegoddess
392,9999,pagan-blogs,https://www.patheos.com/blogs/dandelionlady
393,9999,pagan-blogs,https://www.patheos.com/blogs/dirtheartwitch
394,9999,pagan-blogs,https://www.patheos.com/blogs/doubletoilandresist
395,9999,pagan-blogs,https://www.patheos.com/blogs/fromacommonwell
396,9999,pagan-blogs,https://www.patheos.com/blogs/gatewaygoddess
397,9999,pagan-blogs,https://www.patheos.com/blogs/hawthorneandtherose
398,9999,pagan-blogs,https://www.patheos.com/blogs/hearthwitchdownunder
399,9999,pagan-blogs,https://www.patheos.com/blogs/heathenatheart
400,9999,pagan-blogs,https://www.patheos.com/blogs/johnbeckett
